source,target,amount
317,480,1.0
317,5043,1.0
317,270,1.0
317,2875,1.0
317,1373,1.0
318,5557,1.0
318,2114,1.0
318,2127,1.0
318,1960,1.0
318,917,1.0
319,336,1.0
319,3243,1.0
319,3445,1.0
319,3344,1.0
319,5204,1.0
320,4464,1.0
320,1496,1.0
320,655,1.0
320,1533,1.0
320,3328,1.0
321,7505,1.0
321,6503,1.0
321,161,1.0
321,7502,1.0
321,406,1.0
322,4752,1.0
322,4437,1.0
322,5879,1.0
322,4797,1.0
322,3100,1.0
323,1554,1.0
323,1621,1.0
323,6780,1.0
323,6532,1.0
323,2740,1.0
324,1014,1.0
324,1887,1.0
324,2035,1.0
324,2013,1.0
324,5544,1.0
325,2743,1.0
325,3558,1.0
325,2826,1.0
325,5856,1.0
325,732,1.0
326,5734,1.0
326,7566,1.0
326,5478,1.0
326,7459,1.0
326,5312,1.0
327,1181,1.0
327,3217,1.0
327,8551,1.0
327,3880,1.0
327,1792,1.0
328,1721,1.0
328,1255,1.0
328,5927,1.0
328,625,1.0
328,3228,1.0
329,4199,1.0
329,3437,1.0
329,8953,1.0
329,5662,1.0
329,5895,1.0
330,3576,1.0
330,3474,1.0
330,3156,1.0
330,8303,1.0
330,636,1.0
331,7497,1.0
331,3311,1.0
331,4548,1.0
331,1429,1.0
331,3164,1.0
332,30,1.0
332,204,1.0
332,5444,1.0
332,1308,1.0
332,7972,1.0
333,2542,1.0
333,2096,1.0
333,6916,1.0
333,2421,1.0
333,8756,1.0
334,3412,1.0
334,6940,1.0
334,5280,1.0
334,1223,1.0
334,3665,1.0
335,2234,1.0
335,5319,1.0
335,1381,1.0
335,673,1.0
335,8092,1.0
336,319,1.0
336,2553,1.0
336,907,1.0
336,3243,1.0
336,585,1.0
337,1571,1.0
337,1569,1.0
337,5214,1.0
337,3210,1.0
337,1337,1.0
338,579,1.0
338,2175,1.0
338,2480,1.0
338,3586,1.0
338,6139,1.0
339,3850,1.0
339,897,1.0
339,703,1.0
339,5200,1.0
339,5433,1.0
340,5521,1.0
340,5750,1.0
340,2748,1.0
340,8477,1.0
340,2629,1.0
341,8636,1.0
341,3910,1.0
341,3735,1.0
341,7141,1.0
341,2818,1.0
342,357,1.0
342,2846,1.0
342,6556,1.0
342,1063,1.0
342,895,1.0
343,2169,1.0
343,2744,1.0
343,4840,1.0
343,4687,1.0
343,4988,1.0
344,1467,1.0
344,4151,1.0
344,5498,1.0
344,1413,1.0
344,5849,1.0
345,1679,1.0
345,1610,1.0
345,2954,1.0
345,1731,1.0
345,2315,1.0
346,2244,1.0
346,8401,1.0
346,3321,1.0
346,4362,1.0
346,5718,1.0
347,8254,1.0
347,348,1.0
347,1188,1.0
347,7709,1.0
347,1061,1.0
348,347,1.0
348,3278,1.0
348,2236,1.0
348,1061,1.0
348,1483,1.0
349,3898,1.0
349,5450,1.0
349,1650,1.0
349,3048,1.0
349,2031,1.0
350,699,1.0
350,8133,1.0
350,5481,1.0
350,6207,1.0
350,5043,1.0
351,5539,1.0
351,1053,1.0
351,5776,1.0
351,1067,1.0
351,8426,1.0
352,7598,1.0
352,2048,1.0
352,475,1.0
352,9027,1.0
352,626,1.0
353,8363,1.0
353,2362,1.0
353,1876,1.0
353,1088,1.0
353,1321,1.0
354,8214,1.0
354,6975,1.0
354,8350,1.0
354,6627,1.0
354,2606,1.0
355,5583,1.0
355,3729,1.0
355,3062,1.0
355,4340,1.0
355,6832,1.0
356,311,1.0
356,9002,1.0
356,9077,1.0
356,9058,1.0
356,2661,1.0
357,105,1.0
357,342,1.0
357,5231,1.0
357,1063,1.0
357,6556,1.0
358,79,1.0
358,44,1.0
358,1137,1.0
358,2566,1.0
358,7482,1.0
359,4777,1.0
359,4312,1.0
359,3407,1.0
359,2518,1.0
359,4717,1.0
360,6970,1.0
360,3096,1.0
360,1725,1.0
360,1971,1.0
360,7305,1.0
361,3435,1.0
361,2127,1.0
361,2317,1.0
361,2046,1.0
361,2961,1.0
362,426,1.0
362,3044,1.0
362,1119,1.0
362,1429,1.0
362,1942,1.0
363,3095,1.0
363,3123,1.0
363,1223,1.0
363,3565,1.0
363,4258,1.0
364,1370,1.0
364,3237,1.0
364,3391,1.0
364,5347,1.0
364,5843,1.0
365,673,1.0
365,1134,1.0
365,2985,1.0
365,5737,1.0
365,7977,1.0
366,3745,1.0
366,6017,1.0
366,8896,1.0
366,5535,1.0
366,5273,1.0
367,2565,1.0
367,1579,1.0
367,5218,1.0
367,3458,1.0
367,3602,1.0
368,2869,1.0
368,8621,1.0
368,7006,1.0
368,8005,1.0
368,5282,1.0
369,2283,1.0
369,872,1.0
369,2063,1.0
369,1198,1.0
369,3399,1.0
370,1640,1.0
370,4601,1.0
370,4867,1.0
370,199,1.0
370,6635,1.0
371,6882,1.0
371,7492,1.0
371,2008,1.0
371,24,1.0
371,6981,1.0
372,2224,1.0
372,7901,1.0
372,6718,1.0
372,4361,1.0
372,2302,1.0
373,7849,1.0
373,7684,1.0
373,5084,1.0
373,3646,1.0
373,6227,1.0
374,5359,1.0
374,3081,1.0
374,2784,1.0
374,3492,1.0
374,567,1.0
375,7710,1.0
375,1415,1.0
375,2914,1.0
375,2240,1.0
375,889,1.0
376,2112,1.0
376,6502,1.0
376,1596,1.0
376,647,1.0
376,3267,1.0
377,6183,1.0
377,557,1.0
377,3024,1.0
377,2440,1.0
377,8122,1.0
378,2652,1.0
378,1510,1.0
378,884,1.0
378,3514,1.0
378,3802,1.0
379,948,1.0
379,7695,1.0
379,1090,1.0
379,3428,1.0
379,533,1.0
380,3686,1.0
380,3737,1.0
380,8873,1.0
380,3633,1.0
380,1161,1.0
381,8623,1.0
381,2359,1.0
381,954,1.0
381,1383,1.0
381,5986,1.0
382,2800,1.0
382,3806,1.0
382,3631,1.0
382,5,1.0
382,2640,1.0
383,567,1.0
383,1273,1.0
383,3397,1.0
383,5849,1.0
383,1911,1.0
384,1578,1.0
384,5459,1.0
384,1638,1.0
384,8312,1.0
384,2674,1.0
385,1412,1.0
385,3183,1.0
385,1947,1.0
385,8413,1.0
385,1565,1.0
386,7593,1.0
386,780,1.0
386,8845,1.0
386,8360,1.0
386,8539,1.0
387,6806,1.0
387,3041,1.0
387,1063,1.0
387,5221,1.0
387,9066,1.0
388,7191,1.0
388,1120,1.0
388,8411,1.0
388,3387,1.0
388,8061,1.0
389,1210,1.0
389,4046,1.0
389,6826,1.0
389,6825,1.0
389,5520,1.0
390,8129,1.0
390,7638,1.0
390,603,1.0
390,1261,1.0
390,3333,1.0
391,8954,1.0
391,258,1.0
391,6729,1.0
391,232,1.0
391,6420,1.0
392,4460,1.0
392,1967,1.0
392,216,1.0
392,3482,1.0
392,3544,1.0
393,1341,1.0
393,5711,1.0
393,5546,1.0
393,461,1.0
393,2543,1.0
394,2853,1.0
394,9044,1.0
394,4367,1.0
394,9073,1.0
394,5652,1.0
395,921,1.0
395,4675,1.0
395,2242,1.0
395,1932,1.0
395,5392,1.0
396,3332,1.0
396,251,1.0
396,3788,1.0
396,4239,1.0
396,646,1.0
397,6662,1.0
397,3052,1.0
397,6758,1.0
397,1701,1.0
397,5778,1.0
398,1516,1.0
398,181,1.0
398,2883,1.0
398,2874,1.0
398,3305,1.0
399,925,1.0
399,1626,1.0
399,2920,1.0
399,4386,1.0
399,2935,1.0
400,1881,1.0
400,8915,1.0
400,2605,1.0
400,4290,1.0
400,8906,1.0
401,314,1.0
401,9079,1.0
401,1243,1.0
401,1013,1.0
401,7283,1.0
402,3190,1.0
402,1370,1.0
402,7145,1.0
402,8968,1.0
402,6815,1.0
403,2778,1.0
403,3168,1.0
403,1687,1.0
403,4382,1.0
403,650,1.0
404,8762,1.0
404,8428,1.0
404,4298,1.0
404,8650,1.0
404,8423,1.0
405,9070,1.0
405,9077,1.0
405,20,1.0
405,3018,1.0
405,5342,1.0
406,977,1.0
406,7402,1.0
406,2343,1.0
406,1502,1.0
406,7666,1.0
407,7824,1.0
407,2931,1.0
407,7378,1.0
407,3912,1.0
407,6514,1.0
408,2408,1.0
408,8265,1.0
408,246,1.0
408,7050,1.0
408,6894,1.0
409,1111,1.0
409,8916,1.0
409,2218,1.0
409,7632,1.0
409,3464,1.0
410,6365,1.0
410,2182,1.0
410,5477,1.0
410,5874,1.0
410,6186,1.0
411,8734,1.0
411,5326,1.0
411,3424,1.0
411,3398,1.0
411,2020,1.0
412,2320,1.0
412,951,1.0
412,950,1.0
412,8736,1.0
412,7986,1.0
413,3913,1.0
413,4394,1.0
413,3101,1.0
413,8910,1.0
413,5374,1.0
414,1542,1.0
414,4464,1.0
414,44,1.0
414,5402,1.0
414,2939,1.0
415,1236,1.0
415,2182,1.0
415,5477,1.0
415,410,1.0
415,876,1.0
416,8415,1.0
416,3575,1.0
416,4005,1.0
416,698,1.0
416,4534,1.0
417,3158,1.0
417,818,1.0
417,426,1.0
417,240,1.0
417,3044,1.0
418,3030,1.0
418,5479,1.0
418,3471,1.0
418,1781,1.0
418,8724,1.0
419,1572,1.0
419,4425,1.0
419,8653,1.0
419,1402,1.0
419,636,1.0
420,7781,1.0
420,6057,1.0
420,7456,1.0
420,8256,1.0
420,7383,1.0
421,1043,1.0
421,1198,1.0
421,895,1.0
421,812,1.0
421,342,1.0
422,1684,1.0
422,3589,1.0
422,3289,1.0
422,481,1.0
422,2230,1.0
423,5974,1.0
423,4259,1.0
423,3125,1.0
423,6257,1.0
423,7495,1.0
424,2040,1.0
424,2947,1.0
424,477,1.0
424,898,1.0
424,1260,1.0
425,8100,1.0
425,8258,1.0
425,4056,1.0
425,7147,1.0
425,7354,1.0
426,1119,1.0
426,417,1.0
426,3044,1.0
426,240,1.0
426,362,1.0
427,2000,1.0
427,645,1.0
427,632,1.0
427,1291,1.0
427,837,1.0
428,6900,1.0
428,3988,1.0
428,8058,1.0
428,6103,1.0
428,5314,1.0
429,3014,1.0
429,3452,1.0
429,2769,1.0
429,2221,1.0
429,973,1.0
430,8106,1.0
430,6035,1.0
430,7527,1.0
430,7185,1.0
430,6775,1.0
431,7940,1.0
431,7600,1.0
431,1237,1.0
431,6905,1.0
431,2723,1.0
432,837,1.0
432,7409,1.0
432,7737,1.0
432,1565,1.0
432,2009,1.0
433,7134,1.0
433,1716,1.0
433,5973,1.0
433,8378,1.0
433,6597,1.0
434,2551,1.0
434,3657,1.0
434,3481,1.0
434,1196,1.0
434,2550,1.0
435,2557,1.0
435,5577,1.0
435,1415,1.0
435,1129,1.0
435,5230,1.0
436,1888,1.0
436,8615,1.0
436,1876,1.0
436,8303,1.0
436,2131,1.0
437,2673,1.0
437,2198,1.0
437,6922,1.0
437,2400,1.0
437,7691,1.0
438,6116,1.0
438,1505,1.0
438,6490,1.0
438,5599,1.0
438,1100,1.0
439,7300,1.0
439,750,1.0
439,4224,1.0
439,1429,1.0
439,6711,1.0
440,6874,1.0
440,2582,1.0
440,88,1.0
440,8658,1.0
440,5514,1.0
441,2392,1.0
441,1951,1.0
441,5291,1.0
441,1948,1.0
441,5488,1.0
442,281,1.0
442,2717,1.0
442,4368,1.0
442,3193,1.0
442,1043,1.0
443,1733,1.0
443,454,1.0
443,1793,1.0
443,2612,1.0
443,907,1.0
444,944,1.0
444,3473,1.0
444,3276,1.0
444,4386,1.0
444,2152,1.0
445,5671,1.0
445,6749,1.0
445,7685,1.0
445,1559,1.0
445,8945,1.0
446,3188,1.0
446,3474,1.0
446,622,1.0
446,9013,1.0
446,104,1.0
447,1623,1.0
447,7763,1.0
447,2620,1.0
447,7286,1.0
447,6910,1.0
448,7376,1.0
448,8553,1.0
448,926,1.0
448,1740,1.0
448,6286,1.0
449,2062,1.0
449,3018,1.0
449,1966,1.0
449,72,1.0
449,2134,1.0
450,3586,1.0
450,338,1.0
450,3934,1.0
450,3839,1.0
450,1822,1.0
451,4146,1.0
451,5278,1.0
451,3723,1.0
451,1283,1.0
451,2954,1.0
452,2044,1.0
452,2476,1.0
452,8312,1.0
452,2196,1.0
452,2946,1.0
453,36,1.0
453,5836,1.0
453,8963,1.0
453,2779,1.0
453,5694,1.0
454,1733,1.0
454,443,1.0
454,1793,1.0
454,3763,1.0
454,3942,1.0
455,8458,1.0
455,2246,1.0
455,1219,1.0
455,484,1.0
455,1472,1.0
456,3251,1.0
456,8459,1.0
456,2012,1.0
456,8508,1.0
456,1355,1.0
457,1298,1.0
457,3277,1.0
457,6155,1.0
457,770,1.0
457,1037,1.0
458,7952,1.0
458,7886,1.0
458,829,1.0
458,2310,1.0
458,5670,1.0
459,1706,1.0
459,1951,1.0
459,3289,1.0
459,4029,1.0
459,1684,1.0
460,559,1.0
460,2431,1.0
460,4025,1.0
460,1473,1.0
460,190,1.0
461,7558,1.0
461,1923,1.0
461,6022,1.0
461,5775,1.0
461,8585,1.0
462,7927,1.0
462,6104,1.0
462,2964,1.0
462,7744,1.0
462,6982,1.0
463,270,1.0
463,1843,1.0
463,32,1.0
463,6478,1.0
463,5706,1.0
464,1412,1.0
464,3981,1.0
464,6407,1.0
464,8471,1.0
464,2009,1.0
465,1046,1.0
465,8193,1.0
465,5,1.0
465,2250,1.0
465,2800,1.0
466,60,1.0
466,7789,1.0
466,6794,1.0
466,4596,1.0
466,2028,1.0
467,1802,1.0
467,1464,1.0
467,8779,1.0
467,1081,1.0
467,520,1.0
468,5994,1.0
468,7780,1.0
468,6693,1.0
468,7836,1.0
468,5697,1.0
469,2989,1.0
469,6512,1.0
469,6056,1.0
469,3175,1.0
469,6093,1.0
470,7890,1.0
470,7,1.0
470,5534,1.0
470,3842,1.0
470,6683,1.0
471,3581,1.0
471,1711,1.0
471,4550,1.0
471,99,1.0
471,4364,1.0
472,8593,1.0
472,6644,1.0
472,8699,1.0
472,7226,1.0
472,7830,1.0
473,4034,1.0
473,670,1.0
473,3331,1.0
473,8304,1.0
473,5875,1.0
474,2517,1.0
474,709,1.0
474,1956,1.0
474,693,1.0
474,164,1.0
475,2255,1.0
475,6136,1.0
475,4280,1.0
475,3499,1.0
475,7341,1.0
476,489,1.0
476,4447,1.0
476,1693,1.0
476,5370,1.0
476,1362,1.0
477,2040,1.0
477,1148,1.0
477,7153,1.0
477,2947,1.0
477,2148,1.0
478,8548,1.0
478,3940,1.0
478,2316,1.0
478,5679,1.0
478,5880,1.0
479,3288,1.0
479,8832,1.0
479,516,1.0
479,2608,1.0
479,7662,1.0
480,317,1.0
480,5043,1.0
480,5986,1.0
480,6478,1.0
480,270,1.0
481,3289,1.0
481,1706,1.0
481,6850,1.0
481,1265,1.0
481,1684,1.0
482,2907,1.0
482,9081,1.0
482,20,1.0
482,9020,1.0
482,9060,1.0
483,2695,1.0
483,2037,1.0
483,1551,1.0
483,3098,1.0
483,4598,1.0
484,156,1.0
484,1539,1.0
484,6283,1.0
484,193,1.0
484,9020,1.0
485,8529,1.0
485,6315,1.0
485,2691,1.0
485,6316,1.0
485,8528,1.0
486,3609,1.0
486,6774,1.0
486,5506,1.0
486,9017,1.0
486,9038,1.0
487,417,1.0
487,3215,1.0
487,3158,1.0
487,6706,1.0
487,2304,1.0
488,5403,1.0
488,7942,1.0
488,6792,1.0
488,3750,1.0
488,2054,1.0
489,476,1.0
489,2872,1.0
489,1693,1.0
489,4447,1.0
489,1362,1.0
490,4087,1.0
490,2666,1.0
490,6491,1.0
490,1856,1.0
490,8936,1.0
491,1766,1.0
491,6610,1.0
491,2765,1.0
491,3339,1.0
491,9004,1.0
492,3063,1.0
492,203,1.0
492,2051,1.0
492,4551,1.0
492,7205,1.0
493,4308,1.0
493,3471,1.0
493,8652,1.0
493,3193,1.0
493,896,1.0
494,1618,1.0
494,4403,1.0
494,3510,1.0
494,2373,1.0
494,818,1.0
495,6023,1.0
495,2350,1.0
495,6507,1.0
495,3462,1.0
495,6021,1.0
496,8653,1.0
496,177,1.0
496,4425,1.0
496,3710,1.0
496,2201,1.0
497,1746,1.0
497,549,1.0
497,2009,1.0
497,3975,1.0
497,1412,1.0
498,1712,1.0
498,8281,1.0
498,2451,1.0
498,1444,1.0
498,3241,1.0
499,3288,1.0
499,1647,1.0
499,516,1.0
499,8832,1.0
499,479,1.0
500,6615,1.0
500,7842,1.0
500,7504,1.0
500,4532,1.0
500,803,1.0
501,2061,1.0
501,4485,1.0
501,3709,1.0
501,5354,1.0
501,3167,1.0
502,1712,1.0
502,1312,1.0
502,214,1.0
502,4030,1.0
502,2451,1.0
503,5529,1.0
503,8479,1.0
503,1130,1.0
503,2076,1.0
503,6439,1.0
504,1382,1.0
504,684,1.0
504,4275,1.0
504,9073,1.0
504,2882,1.0
505,6093,1.0
505,6885,1.0
505,7391,1.0
505,5886,1.0
505,2989,1.0
506,6058,1.0
506,8098,1.0
506,3712,1.0
506,8330,1.0
506,2519,1.0
507,5915,1.0
507,6963,1.0
507,2627,1.0
507,7488,1.0
507,2101,1.0
508,5283,1.0
508,8985,1.0
508,2966,1.0
508,4279,1.0
508,4043,1.0
509,5329,1.0
509,8971,1.0
509,6961,1.0
509,6959,1.0
509,5658,1.0
510,1889,1.0
510,5476,1.0
510,2942,1.0
510,1854,1.0
510,5273,1.0
511,1532,1.0
511,5707,1.0
511,1251,1.0
511,4761,1.0
511,1485,1.0
512,1391,1.0
512,2484,1.0
512,9012,1.0
512,4317,1.0
512,3049,1.0
513,5731,1.0
513,7371,1.0
513,6772,1.0
513,803,1.0
513,6773,1.0
514,7299,1.0
514,5938,1.0
514,2423,1.0
514,3306,1.0
514,252,1.0
515,1440,1.0
515,839,1.0
515,5613,1.0
515,7265,1.0
515,4592,1.0
516,1804,1.0
516,479,1.0
516,7662,1.0
516,8832,1.0
516,499,1.0
517,6824,1.0
517,8131,1.0
517,8980,1.0
517,3886,1.0
517,5320,1.0
518,730,1.0
518,5229,1.0
518,2890,1.0
518,2362,1.0
518,1353,1.0
519,244,1.0
519,283,1.0
519,1142,1.0
519,2399,1.0
519,1449,1.0
520,5584,1.0
520,3889,1.0
520,8928,1.0
520,3821,1.0
520,1802,1.0
521,6901,1.0
521,6993,1.0
521,4561,1.0
521,6711,1.0
521,8058,1.0
522,286,1.0
522,1152,1.0
522,1198,1.0
522,911,1.0
522,5712,1.0
523,2913,1.0
523,4768,1.0
523,8326,1.0
523,1372,1.0
523,7318,1.0
524,8872,1.0
524,94,1.0
524,4617,1.0
524,6637,1.0
524,6784,1.0
525,3428,1.0
525,5160,1.0
525,7695,1.0
525,533,1.0
525,8944,1.0
526,5916,1.0
526,7452,1.0
526,6905,1.0
526,7229,1.0
526,7600,1.0
527,3535,1.0
527,1805,1.0
527,620,1.0
527,1874,1.0
527,4153,1.0
528,3624,1.0
528,2108,1.0
528,1245,1.0
528,33,1.0
528,3580,1.0
529,2592,1.0
529,7315,1.0
529,2019,1.0
529,5871,1.0
529,2255,1.0
530,950,1.0
530,3483,1.0
530,1393,1.0
530,1042,1.0
530,951,1.0
531,7337,1.0
531,2074,1.0
531,3762,1.0
531,2373,1.0
531,2252,1.0
532,193,1.0
532,6218,1.0
532,2215,1.0
532,641,1.0
532,2990,1.0
533,3428,1.0
533,7695,1.0
533,525,1.0
533,379,1.0
533,8944,1.0
534,1781,1.0
534,1827,1.0
534,7413,1.0
534,4153,1.0
534,5409,1.0
535,4639,1.0
535,3574,1.0
535,1233,1.0
535,8837,1.0
535,3395,1.0
536,3115,1.0
536,2164,1.0
536,2130,1.0
536,7938,1.0
536,5939,1.0
537,4593,1.0
537,4322,1.0
537,4594,1.0
537,3718,1.0
537,4428,1.0
538,8570,1.0
538,1469,1.0
538,6645,1.0
538,893,1.0
538,1459,1.0
539,3852,1.0
539,1481,1.0
539,2801,1.0
539,4448,1.0
539,2474,1.0
540,2128,1.0
540,1864,1.0
540,2560,1.0
540,5950,1.0
540,8328,1.0
541,2025,1.0
541,8484,1.0
541,1196,1.0
541,8190,1.0
541,2758,1.0
542,2148,1.0
542,898,1.0
542,3252,1.0
542,1768,1.0
542,294,1.0
543,1570,1.0
543,541,1.0
543,2025,1.0
543,6469,1.0
543,4639,1.0
544,1962,1.0
544,2800,1.0
544,260,1.0
544,3914,1.0
544,1106,1.0
545,6491,1.0
545,1391,1.0
545,1075,1.0
545,3688,1.0
545,6806,1.0
546,2607,1.0
546,8346,1.0
546,6278,1.0
546,8872,1.0
546,6784,1.0
547,3174,1.0
547,7991,1.0
547,2232,1.0
547,3914,1.0
547,4367,1.0
548,7185,1.0
548,6202,1.0
548,6434,1.0
548,6775,1.0
548,7599,1.0
549,5206,1.0
549,1746,1.0
549,497,1.0
549,202,1.0
549,6935,1.0
550,6555,1.0
550,4125,1.0
550,2982,1.0
550,8937,1.0
550,5890,1.0
551,1276,1.0
551,3004,1.0
551,1635,1.0
551,4201,1.0
551,6886,1.0
552,5968,1.0
552,940,1.0
552,8133,1.0
552,3204,1.0
552,2383,1.0
553,4074,1.0
553,1530,1.0
553,6812,1.0
553,672,1.0
553,8242,1.0
554,1847,1.0
554,7695,1.0
554,1727,1.0
554,8114,1.0
554,8684,1.0
555,5310,1.0
555,224,1.0
555,1307,1.0
555,2679,1.0
555,6745,1.0
556,1069,1.0
556,8121,1.0
556,5435,1.0
556,5670,1.0
556,2820,1.0
557,3024,1.0
557,3185,1.0
557,8174,1.0
557,961,1.0
557,309,1.0
558,1077,1.0
558,6579,1.0
558,6976,1.0
558,4017,1.0
558,6996,1.0
559,190,1.0
559,2894,1.0
559,460,1.0
559,2431,1.0
559,1266,1.0
560,853,1.0
560,7606,1.0
560,2486,1.0
560,698,1.0
560,2466,1.0
561,6322,1.0
561,6543,1.0
561,7246,1.0
561,8185,1.0
561,1411,1.0
562,4261,1.0
562,1720,1.0
562,3720,1.0
562,4161,1.0
562,3130,1.0
563,4621,1.0
563,4316,1.0
563,8799,1.0
563,3338,1.0
563,4663,1.0
564,3006,1.0
564,2990,1.0
564,3948,1.0
564,3979,1.0
564,5211,1.0
565,3318,1.0
565,4136,1.0
565,5924,1.0
565,8189,1.0
565,6804,1.0
566,3568,1.0
566,616,1.0
566,1650,1.0
566,982,1.0
566,2493,1.0
567,383,1.0
567,5849,1.0
567,3552,1.0
567,284,1.0
567,1273,1.0
568,4626,1.0
568,3890,1.0
568,2480,1.0
568,579,1.0
568,338,1.0
569,657,1.0
569,615,1.0
569,2007,1.0
569,1426,1.0
569,9000,1.0
570,682,1.0
570,8832,1.0
570,3526,1.0
570,5421,1.0
570,6444,1.0
571,7558,1.0
571,2588,1.0
571,8585,1.0
571,6200,1.0
571,461,1.0
572,994,1.0
572,1142,1.0
572,2839,1.0
572,2836,1.0
572,7317,1.0
573,5262,1.0
573,4613,1.0
573,6689,1.0
573,3779,1.0
573,5865,1.0
574,881,1.0
574,4565,1.0
574,154,1.0
574,3221,1.0
574,2068,1.0
575,3486,1.0
575,2422,1.0
575,4109,1.0
575,2124,1.0
575,3885,1.0
576,4563,1.0
576,8094,1.0
576,3452,1.0
576,2866,1.0
576,3469,1.0
577,6361,1.0
577,2086,1.0
577,9065,1.0
577,2243,1.0
577,206,1.0
578,1573,1.0
578,2739,1.0
578,4790,1.0
578,2519,1.0
578,5063,1.0
579,2175,1.0
579,1377,1.0
579,3824,1.0
579,735,1.0
579,4221,1.0
580,3191,1.0
580,950,1.0
580,951,1.0
580,1363,1.0
580,1393,1.0
581,6519,1.0
581,7056,1.0
581,7965,1.0
581,7955,1.0
581,5645,1.0
582,966,1.0
582,5392,1.0
582,8336,1.0
582,5366,1.0
582,6820,1.0
583,185,1.0
583,2680,1.0
583,1806,1.0
583,3007,1.0
583,3521,1.0
584,4193,1.0
584,1361,1.0
584,4436,1.0
584,1062,1.0
584,1501,1.0
585,907,1.0
585,3243,1.0
585,2428,1.0
585,5687,1.0
585,8481,1.0
586,3695,1.0
586,8515,1.0
586,1756,1.0
586,2717,1.0
586,7729,1.0
587,7853,1.0
587,2634,1.0
587,159,1.0
587,3295,1.0
587,1967,1.0
588,1768,1.0
588,2297,1.0
588,4308,1.0
588,26,1.0
588,3595,1.0
589,4335,1.0
589,2680,1.0
589,239,1.0
589,3521,1.0
589,2615,1.0
590,4049,1.0
590,2380,1.0
590,109,1.0
590,6671,1.0
590,5309,1.0
591,7225,1.0
591,2877,1.0
591,5779,1.0
591,7947,1.0
591,5156,1.0
592,6597,1.0
592,2634,1.0
592,318,1.0
592,917,1.0
592,4371,1.0
593,1253,1.0
593,1484,1.0
593,3061,1.0
593,764,1.0
593,8064,1.0
594,2127,1.0
594,1694,1.0
594,9077,1.0
594,9073,1.0
594,8632,1.0
595,2565,1.0
595,2681,1.0
595,1579,1.0
595,1294,1.0
595,1109,1.0
596,6819,1.0
596,5788,1.0
596,7583,1.0
596,4160,1.0
596,5787,1.0
597,54,1.0
597,6632,1.0
597,6214,1.0
597,7848,1.0
597,7042,1.0
598,2087,1.0
598,7757,1.0
598,6012,1.0
598,488,1.0
598,8182,1.0
599,3623,1.0
599,2409,1.0
599,4188,1.0
599,4662,1.0
599,667,1.0
600,5886,1.0
600,5953,1.0
600,617,1.0
600,1794,1.0
600,7677,1.0
601,9059,1.0
601,2857,1.0
601,8496,1.0
601,9052,1.0
601,761,1.0
602,2381,1.0
602,3442,1.0
602,9066,1.0
602,4171,1.0
602,5221,1.0
603,1426,1.0
603,1265,1.0
603,880,1.0
603,3853,1.0
603,2583,1.0
604,605,1.0
604,6070,1.0
604,7569,1.0
604,6575,1.0
604,4292,1.0
605,604,1.0
605,6575,1.0
605,6070,1.0
605,3491,1.0
605,7569,1.0
606,3268,1.0
606,4218,1.0
606,7348,1.0
606,3747,1.0
606,644,1.0
607,6552,1.0
607,1560,1.0
607,7270,1.0
607,1313,1.0
607,7689,1.0
608,2766,1.0
608,6515,1.0
608,5408,1.0
608,1014,1.0
608,2745,1.0
609,2015,1.0
609,278,1.0
609,2289,1.0
609,1197,1.0
609,3152,1.0
610,2447,1.0
610,961,1.0
610,2975,1.0
610,2265,1.0
610,3639,1.0
611,3472,1.0
611,222,1.0
611,8595,1.0
611,1463,1.0
611,6176,1.0
612,4087,1.0
612,7049,1.0
612,6491,1.0
612,8456,1.0
612,7495,1.0
613,4151,1.0
613,1413,1.0
613,85,1.0
613,5849,1.0
613,344,1.0
614,8209,1.0
614,6946,1.0
614,1200,1.0
614,1435,1.0
614,7862,1.0
615,657,1.0
615,1310,1.0
615,3668,1.0
615,2044,1.0
615,2564,1.0
616,617,1.0
616,3653,1.0
616,4322,1.0
616,5953,1.0
616,5372,1.0
617,616,1.0
617,3653,1.0
617,688,1.0
617,3654,1.0
617,4189,1.0
618,5251,1.0
618,3111,1.0
618,5319,1.0
618,1660,1.0
618,2389,1.0
619,879,1.0
619,827,1.0
619,1570,1.0
619,541,1.0
619,2104,1.0
620,1805,1.0
620,1057,1.0
620,280,1.0
620,9006,1.0
620,3535,1.0
621,4303,1.0
621,685,1.0
621,7564,1.0
621,2925,1.0
621,8934,1.0
622,1496,1.0
622,446,1.0
622,1941,1.0
622,3474,1.0
622,320,1.0
623,7537,1.0
623,1050,1.0
623,6194,1.0
623,8428,1.0
623,6759,1.0
624,1575,1.0
624,4358,1.0
624,195,1.0
624,3715,1.0
624,2536,1.0
625,3228,1.0
625,1255,1.0
625,328,1.0
625,6460,1.0
625,2939,1.0
626,3131,1.0
626,9027,1.0
626,7598,1.0
626,4280,1.0
626,4283,1.0
627,1556,1.0
627,5459,1.0
627,920,1.0
627,3525,1.0
627,1361,1.0
628,3228,1.0
628,1122,1.0
628,4464,1.0
628,8419,1.0
628,8853,1.0
629,9017,1.0
629,2174,1.0
629,67,1.0
629,1605,1.0
629,9003,1.0
630,3228,1.0
630,7498,1.0
630,6874,1.0
630,625,1.0
630,8143,1.0
631,2280,1.0
631,2510,1.0
631,102,1.0
631,6179,1.0
631,5412,1.0
632,1925,1.0
632,3006,1.0
632,5428,1.0
632,1291,1.0
632,300,1.0
